event_month,pet_id,subscription_date,subscription_cancelled_date,pet_type,pet_race,pet_age_at_subscription,total_ttc,total_ht,total_hthc,health_ttc,health_ht,health_hthc,prevention_ttc,prevention_ht,prevention_hthc,health_limit,rate,prevention_limit
2022-11-01,p448,2022-04-11,,dog,bouledogue francais,0,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-06-01,p449,2022-06-27,,dog,golden retriever,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-07-01,p449,2022-06-27,,dog,golden retriever,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-08-01,p449,2022-06-27,,dog,golden retriever,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-09-01,p449,2022-06-27,,dog,golden retriever,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-10-01,p449,2022-06-27,,dog,golden retriever,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-11-01,p449,2022-06-27,,dog,golden retriever,1,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-03-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-04-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-05-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-06-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-07-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-08-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-09-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-10-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-11-01,p451,2022-03-24,,dog,shiba,2,12.99,11.92,9.86,12.99,11.92,9.86,,,,1000,0.8,
2022-04-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p452,2022-04-28,,cat,sacr̩ de birmanie,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-06-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-07-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-08-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-09-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-10-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-11-01,p453,2022-05-18,,cat,bengal,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-01-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-02-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-03-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-04-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-05-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-06-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-07-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-08-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-09-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-10-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-11-01,p454,2022-01-07,,cat,bengal,0,34.99,32.1,24.84,34.99,32.1,24.84,,,,2000,1,
2022-02-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-03-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p455,2022-02-18,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-03-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p457,2022-03-17,,cat,bengal,1,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-05-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-06-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-07-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-08-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-09-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-10-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-11-01,p458,2022-04-20,,cat,maine coon,1,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-01-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-02-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-03-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-04-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-05-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-06-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-07-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-08-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-09-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-10-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2022-11-01,p459,2022-01-07,,cat,bengal,2,23.99,22.01,16.77,23.99,22.01,16.77,,,,1000,1,
2021-12-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-01-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-02-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-03-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-04-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-05-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p46,2021-12-22,2022-12-22,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-01-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-02-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-03-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-04-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-05-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-06-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-07-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-08-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-09-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-10-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-11-01,p460,2022-01-22,,cat,europ̩en,2,31.99,29.35,21.95,31.99,29.35,21.95,,,,1500,1,
2022-04-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-05-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-06-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-07-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-08-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-09-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-10-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-11-01,p461,2022-04-30,,cat,bengal,3,25.99,23.84,17.75,25.99,23.84,17.75,,,,1000,1,
2022-05-01,p463,2022-05-29,2022-06-24,cat,siamois,4,22.99,21.09,15.47,22.99,21.09,15.47,,,,1000,0.8,
2022-06-01,p463,2022-05-29,2022-06-24,cat,siamois,4,22.99,21.09,15.47,22.99,21.09,15.47,,,,1000,0.8,
2021-12-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-01-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-02-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-03-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-04-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-05-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-06-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-07-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-08-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-09-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-10-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-11-01,p464,2021-12-31,,cat,bengal,6,21.99,20.17,13.55,21.99,20.17,13.55,,,,1000,0.6,
2022-10-01,p466,2022-10-04,,cat,europ̩en,5,34.99,32.1,22.01,34.99,32.1,22.01,,,,1500,0.8,
2022-11-01,p466,2022-10-04,,cat,europ̩en,5,34.99,32.1,22.01,34.99,32.1,22.01,,,,1500,0.8,
2022-11-01,p467,2022-11-02,,cat,europ̩en,7,52.15,47.84,31.08,52.15,47.84,31.08,,,,2000,0.8,
2021-12-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-01-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-02-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-03-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-04-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-05-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-06-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-07-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-08-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-09-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-10-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-11-01,p468,2021-12-27,2022-12-27,cat,maine coon,0,36.74,33.7,27.53,29.74,27.28,21.11,7,6.42,6.42,2000,1,100
2022-11-01,p469,2022-11-22,,cat,europ̩en,0,26.15,23.99,20.33,19.15,17.57,13.91,7,6.42,6.42,1200,0.8,100
2022-09-01,p47,2022-09-21,,cat,ragdoll,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-10-01,p47,2022-09-21,,cat,ragdoll,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p47,2022-09-21,,cat,ragdoll,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p470,2022-11-16,,cat,europ̩en,1,35.15,32.25,24.27,28.15,25.83,17.85,7,6.42,6.42,1200,1,100
2022-01-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-02-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-03-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-04-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-05-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-06-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-07-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-08-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-09-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-10-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-11-01,p471,2022-01-25,,dog,golden retriever,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-08-01,p472,2022-08-14,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p472,2022-08-14,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p472,2022-08-14,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p472,2022-08-14,,dog,golden retriever,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-02-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-03-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-04-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-05-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-06-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-07-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-08-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-09-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-10-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-11-01,p473,2022-02-04,,dog,berger australien,0,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-04-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-05-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p475,2022-04-12,,cat,maine coon,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p476,2022-07-19,,cat,ragdoll,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
2022-08-01,p476,2022-07-19,,cat,ragdoll,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
2022-09-01,p476,2022-07-19,,cat,ragdoll,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
2022-10-01,p476,2022-07-19,,cat,ragdoll,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
2022-11-01,p476,2022-07-19,,cat,ragdoll,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
2022-01-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-02-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-03-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-04-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p477,2022-01-24,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p478,2022-06-09,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p478,2022-06-09,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p478,2022-06-09,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p478,2022-06-09,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p478,2022-06-09,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p478,2022-06-09,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-06-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-07-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-08-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-09-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-10-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-11-01,p479,2022-05-11,,cat,maine coon,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-04-01,p48,2022-04-15,,cat,bengal,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
2022-05-01,p48,2022-04-15,,cat,bengal,0,33.99,31.18,25.54,26.99,24.76,19.12,7,6.42,6.42,2000,0.8,100
