PERMIS;ACV;SEX;STATUT;CSP;USAGE;AGECOND;K8000;RM;CAR;CLA;ALI;ENE;VIT;SEGM;GARAGE;CHARGE
174;7;F;A;50;2;33;N;60;BER;I;INJ;ES;170-180;M1;2;5745
124;9;F;A;50;2;41;N;76;BER;I;INJ;ES;170-180;M1;3;0
53;9;F;A;50;1;43;N;90;BER;I;INJ;ES;170-180;M2;3;819
79;1;F;A;50;2;28;N;95;BER;I;IDS;GO;170-180;B;1;0
93;10;F;A;50;2;40;N;80;BER;I;INJ;GO;160-170;M1;3;0
332;9;F;A;50;2;49;N;62;BER;I;INJ;GO;160-170;M2;3;0
172;9;F;C;1;2;44;N;90;BER;I;INJ;ES;170-180;M2;3;0
166;9;F;C;1;3;34;N;57;BER;I;IDS;GO;170-180;M1;3;1279
433;3;F;C;50;1;56;O;50;BER;I;INJ;ES;190-200;M1;3;0
365;5;F;A;48;3;49;N;50;BER;I;INJ;ES;190-200;M2;2;0
72;4;F;A;50;1;30;O;95;BER;I;INJ;ES;150-160;M2;1;0
70;7;F;A;50;1;46;O;76;BER;I;INJ;ES;180-190;M1;3;0
390;3;F;A;50;2;51;N;50;BER;I;IDS;GO;160-170;M1;3;0
344;10;F;A;50;1;55;N;90;BER;I;INJ;GO;150-160;M2;3;0
521;7;F;A;50;2;66;N;50;BER;I;INJ;GO;150-160;M1;3;1724
25;10;F;A;50;2;38;N;90;BER;I;INJ;GO;160-170;M1;1;0
199;3;F;A;55;2;36;N;100;BER;I;INJ;ES;180-190;M1;3;1562
138;10;F;A;55;1;33;N;57;BER;I;INJ;GO;150-160;M2;3;0
468;4;F;A;60;1;59;O;50;BER;I;INJ;ES;180-190;B;3;0
462;7;F;A;60;1;65;N;50;BER;I;INJ;ES;180-190;M1;1;0
412;3;F;A;60;1;65;N;50;BER;I;INJ;ES;190-200;M1;3;0
225;1;F;C;50;1;36;N;50;BER;I;INJ;ES;180-190;B;3;0
178;5;F;C;50;1;38;O;85;BER;I;INJ;ES;180-190;B;3;0
145;4;F;C;50;2;32;N;78;BER;I;INJ;GO;150-160;M1;3;0
376;9;F;C;50;1;64;N;56;BER;I;INS;GO;170-180;M1;2;0
283;10;F;A;42;3;46;N;50;BER;I;INJ;GO;160-170;M2;3;0
71;7;F;A;50;1;34;N;95;BER;I;INJ;ES;180-190;M1;3;0
354;1;F;A;50;3;48;N;67;BER;I;IDS;GO;160-170;B;3;714
562;10;F;A;60;1;80;N;50;BER;I;CAR;ES;170-180;M2;2;0
395;7;F;A;60;1;69;N;50;BER;I;INJ;ES;170-180;M1;3;996
215;4;F;A;66;2;36;O;50;BER;I;INJ;ES;180-190;B;3;5833
13;10;F;C;26;2;20;N;95;BER;I;INJ;GO;160-170;B;3;0
61;2;F;C;46;1;36;N;90;BER;I;INJ;ES;180-190;B;3;0
391;1;F;C;50;2;54;N;51;BER;I;INJ;ES;190-200;B;1;3158
107;3;F;C;50;2;27;N;68;BER;I;IDS;GO;180-190;M1;3;0
281;10;F;C;50;2;55;N;100;BER;I;INJ;GO;150-160;M1;3;0
297;10;M;A;50;2;43;N;50;BER;I;INJ;ES;190-200;M1;3;0
224;10;M;C;55;2;37;N;57;BER;I;INJ;ES;190-200;B;3;0
92;2;M;C;50;3;31;N;68;BER;I;INJ;ES;180-190;B;3;0
154;9;M;A;50;2;32;N;85;BER;I;INJ;ES;170-180;M1;3;0
324;1;M;C;50;2;46;N;90;BER;I;IDS;GO;170-180;B;3;0
387;5;M;A;1;2;60;N;50;BER;I;INJ;ES;190-200;B;3;0
407;1;M;A;50;2;52;N;50;BER;I;INJ;ES;190-200;M1;3;0
274;10;M;A;50;2;41;N;64;BER;I;INJ;GO;160-170;M1;3;0
198;10;M;A;50;2;35;N;118;BER;I;INS;GO;170-180;M2;3;0
591;7;M;A;60;1;67;N;50;BER;I;INJ;ES;170-180;M1;3;0
684;9;M;A;60;1;79;N;50;BER;I;INJ;ES;170-180;M1;3;0
534;1;M;A;1;2;67;N;50;BER;I;IDS;GO;170-180;B;3;0
158;10;M;A;50;1;31;N;90;BER;I;INJ;ES;170-180;M1;3;0
207;10;M;A;55;1;37;N;60;BER;I;INJ;ES;180-190;M2;2;0
173;1;M;C;50;2;32;N;125;BER;I;INJ;ES;200-220;B;3;1482
174;2;M;C;50;1;33;N;54;BER;I;IDS;GO;170-180;M1;1;0
456;5;M;A;50;1;56;N;50;BER;I;INJ;ES;180-190;M1;1;525
631;5;M;A;60;1;73;N;52;BER;I;INJ;ES;170-180;M2;3;542
86;10;M;C;50;1;25;O;68;BER;I;INJ;ES;170-180;M1;3;0
390;7;M;C;50;1;51;N;64;BER;I;INJ;GO;160-170;M1;1;0
248;4;M;A;50;2;40;N;57;BER;I;INJ;ES;190-200;M1;3;0
499;3;M;A;50;1;60;N;62;BER;I;INJ;ES;190-200;B;3;0
177;5;M;A;50;1;33;N;50;BER;I;INJ;ES;200-220;B;1;0
365;4;M;A;50;2;48;N;50;BER;I;INJ;ES;200-220;B;2;0
166;9;M;A;50;2;31;N;63;BER;I;INJ;GO;160-170;M1;3;0
232;9;M;A;50;2;38;O;50;BER;I;INJ;GO;160-170;M1;3;0
472;7;M;A;50;2;57;N;50;BER;I;INJ;GO;160-170;M1;3;5707
438;1;M;A;60;1;68;N;50;BER;I;INJ;ES;180-190;M1;3;0
636;2;M;A;60;1;72;N;72;BER;I;INJ;ES;180-190;M1;3;3833
331;4;M;C;66;3;46;N;56;BER;I;INJ;ES;200-220;B;3;0
687;10;M;A;1;1;79;O;50;BER;I;CAR;ES;170-180;M2;3;0
493;1;M;A;1;1;59;N;50;BER;I;INJ;ES;200-220;B;3;0
193;10;M;A;37;1;47;N;61;BER;I;CAR;ES;180-190;M2;3;0
439;3;M;A;48;1;55;N;50;BER;I;INJ;ES;200-220;B;1;0
151;10;M;A;50;2;31;N;80;BER;I;INJ;ES;170-180;M1;3;0
450;9;M;A;50;2;56;N;50;BER;I;INJ;ES;180-190;M2;2;0
645;3;M;A;50;2;75;N;50;BER;I;INJ;ES;190-200;M1;3;0
431;10;M;A;50;2;58;N;50;BER;I;INJ;GO;160-170;M1;3;0
498;1;M;A;55;2;60;N;50;BER;I;INJ;ES;150-160;B;3;694
589;9;M;A;60;1;77;N;52;BER;I;INJ;ES;170-180;M1;3;704
680;1;M;A;60;1;76;N;50;BER;I;INJ;ES;180-190;M1;3;0
627;2;M;A;48;3;76;N;51;BER;I;INJ;ES;180-190;B;2;0
126;0;M;A;48;4;28;N;83;BER;I;IDS;GO;170-180;M1;3;0
456;4;M;A;50;2;56;N;50;BER;I;INJ;ES;170-180;H;3;0
377;10;M;A;50;1;59;N;50;BER;I;INJ;ES;170-180;M1;1;0
183;10;M;A;50;1;33;O;56;BER;I;INJ;ES;190-200;M2;3;0
476;5;M;A;60;1;64;N;63;BER;I;INJ;ES;160-170;M1;3;0
561;1;M;A;60;1;83;N;50;BER;I;INJ;ES;190-200;B;3;0
358;10;M;C;50;1;49;N;95;BER;I;INJ;GO;160-170;M1;3;0
369;5;M;A;37;1;61;N;95;BER;I;INJ;ES;170-180;M2;3;0
312;10;M;A;37;1;44;N;95;BER;I;INJ;GO;150-160;M1;3;0
164;10;M;A;50;2;36;N;64;BER;I;INS;GO;170-180;M1;3;0
289;10;M;A;55;1;42;N;76;BER;I;INJ;ES;180-190;M2;3;0
284;3;M;A;55;3;49;N;51;BER;I;INJ;ES;190-200;M1;3;0
493;3;M;A;60;1;71;O;60;BER;I;CAR;ES;160-170;H;3;0
469;10;M;A;60;1;71;N;50;BER;I;INJ;ES;180-190;M2;3;0
444;9;M;A;60;1;78;O;50;BER;I;INS;GO;180-190;M1;3;0
42;10;M;C;26;2;22;O;85;BER;I;INJ;ES;170-180;M1;3;0
230;10;M;C;48;3;38;N;72;BER;I;INS;GO;160-170;M1;3;0
260;5;M;C;50;1;40;N;100;BER;I;INJ;ES;170-180;M1;3;0
213;1;M;A;1;2;36;N;106;BER;I;INJ;ES;180-190;B;3;5794
401;10;M;A;48;2;54;N;50;BER;I;INJ;GO;160-170;M2;3;0
136;10;M;A;50;2;32;N;95;BER;I;CAR;ES;180-190;M2;2;0
388;10;M;A;50;2;55;O;50;BER;I;CAR;ES;180-190;M2;3;0
397;1;M;A;50;2;51;N;50;BER;I;INJ;ES;170-180;M1;3;0
430;7;M;A;50;2;58;O;50;BER;I;INJ;ES;170-180;M2;3;0
350;4;M;A;50;3;53;N;50;BER;I;INJ;ES;180-190;B;3;0
451;1;M;A;50;3;63;N;50;BER;I;INJ;ES;180-190;B;2;0
406;3;M;A;50;2;53;O;50;BER;I;INJ;ES;200-220;B;3;0
302;0;M;A;50;1;47;O;80;BER;I;IDS;GO;150-160;M1;2;0
155;2;M;A;50;3;32;N;64;BER;I;IDS;GO;170-180;B;3;0
670;3;M;A;60;1;77;N;50;BER;I;INJ;ES;170-180;M1;3;0
471;10;M;A;60;1;77;O;50;BER;I;INJ;ES;180-190;B;3;0
569;5;M;A;60;1;81;N;50;BER;I;INJ;ES;180-190;M1;3;0
91;9;M;C;26;2;26;N;85;BER;I;INJ;ES;180-190;B;2;0
194;2;M;C;50;1;34;N;100;BER;I;INJ;ES;170-180;M1;2;0
240;10;M;C;50;2;39;N;118;BER;I;INJ;ES;170-180;M2;3;0
283;3;M;C;50;1;42;N;54;BER;I;INJ;ES;180-190;M1;3;2475
286;10;M;C;50;2;42;N;50;BER;I;INJ;ES;190-200;M1;3;0
263;2;M;C;50;2;50;N;50;BER;I;INJ;ES;190-200;B;3;0
125;9;M;C;50;2;34;N;76;BER;I;INJ;ES;200-220;B;3;0
226;10;M;C;55;2;37;N;95;BER;I;CAR;ES;170-180;M1;3;0
201;9;M;A;48;2;35;O;118;BER;I;INJ;GO;160-170;M1;3;0
93;10;M;A;50;1;47;N;90;BER;I;INJ;ES;170-180;M2;3;0
144;7;M;A;50;1;49;N;56;BER;I;INJ;ES;170-180;M2;3;0
261;10;M;A;50;1;40;N;64;BER;I;INJ;ES;180-190;M1;3;0
367;5;M;A;50;2;52;N;62;BER;I;INJ;ES;180-190;B;3;5871
412;2;M;A;50;1;60;N;90;BER;I;INJ;ES;180-190;M1;3;0
144;5;M;A;50;1;34;N;72;BER;I;IDS;GO;170-180;M1;3;0
445;1;M;A;50;2;57;N;50;BER;I;IDS;GO;170-180;B;3;0
486;9;M;A;50;2;58;N;50;BER;I;INJ;GO;160-170;M2;3;0
127;10;M;A;50;2;29;N;95;BER;I;INS;GO;160-170;M1;3;0
302;10;M;C;42;2;51;N;64;BER;I;INJ;GO;160-170;M2;3;0
136;3;M;C;50;2;29;N;95;BER;I;INJ;ES;180-190;M1;3;0
399;10;M;C;50;2;55;N;76;BER;I;INJ;ES;190-200;M1;3;0
186;2;M;C;50;2;34;N;95;BER;I;INJ;ES;200-220;B;2;0
138;10;M;C;50;2;30;N;95;BER;I;INJ;GO;160-170;M1;3;0
148;10;M;A;40;1;47;N;60;BER;I;CAR;ES;180-190;M2;3;0
322;7;M;A;48;2;48;N;72;BER;I;INJ;ES;160-170;B;2;0
244;10;M;A;50;2;46;N;95;BER;I;CAR;ES;160-170;M2;3;0
193;10;M;A;50;1;39;O;100;BER;I;CAR;ES;180-190;M2;3;0
61;9;M;A;50;2;23;N;112;BER;I;INJ;ES;170-180;M1;3;0
139;4;M;A;50;1;33;N;68;BER;I;INJ;ES;170-180;M2;3;0
447;10;M;A;50;1;55;N;95;BER;I;INJ;ES;170-180;M1;3;0
369;10;M;A;50;1;50;O;50;BER;I;INJ;ES;180-190;M2;3;0
426;2;M;A;50;1;55;O;50;BER;I;INJ;ES;180-190;M1;3;0
282;3;M;A;50;2;43;N;95;BER;I;INJ;ES;200-220;B;3;0
136;3;M;A;50;2;29;N;90;BER;I;IDS;GO;170-180;B;3;180
134;7;M;A;50;2;33;N;118;BER;I;INJ;GO;150-160;M1;3;0
209;10;M;A;50;2;36;N;76;BER;I;INJ;GO;160-170;M2;3;0
225;10;M;A;50;2;40;N;60;BER;I;INJ;GO;160-170;M2;3;0
295;10;M;A;50;2;48;N;95;BER;I;INS;GO;150-160;M2;3;0
334;10;M;A;55;2;53;N;50;BER;I;INJ;ES;170-180;M1;3;0
468;3;M;A;55;2;58;N;50;BER;I;INJ;ES;190-200;M1;3;0
328;5;M;A;55;2;46;N;50;BER;I;INJ;GO;150-160;M1;3;0
417;10;M;A;55;2;53;N;50;BER;I;INJ;GO;160-170;M1;3;0
414;5;M;A;60;1;64;N;50;BER;I;INJ;ES;180-190;M1;3;0
642;2;M;A;60;1;79;O;56;BER;I;INJ;ES;190-200;B;3;0
467;10;M;A;60;1;64;N;76;BER;I;INJ;GO;160-170;M2;2;0
221;10;M;C;37;1;37;N;140;BER;I;INJ;ES;170-180;M2;3;0
168;10;M;C;50;2;35;N;68;BER;I;INJ;ES;170-180;M1;2;0
268;10;M;C;50;2;42;N;50;BER;I;INJ;ES;170-180;M2;3;0
108;7;M;C;50;2;32;N;68;BER;I;IDS;GO;160-170;M1;3;0
43;1;M;C;50;2;22;N;100;BER;I;IDS;GO;180-190;B;3;0
91;4;M;C;55;2;25;N;72;BER;I;IDS;GO;170-180;B;3;0
112;0;M;C;55;2;29;N;60;BER;I;IDS;GO;170-180;B;3;0
142;10;M;C;55;2;31;N;54;BER;I;INJ;GO;160-170;B;3;0
119;10;M;A;50;2;28;N;80;BER;I;CAR;ES;170-180;M1;3;0
274;7;M;A;50;3;41;N;57;BER;I;INJ;ES;170-180;M1;2;0
132;0;M;A;50;1;30;N;54;BER;I;INJ;ES;190-200;B;3;13887
155;3;M;A;50;2;32;N;51;BER;I;INJ;ES;200-220;B;3;0
238;10;M;A;55;2;37;N;51;BER;I;CAR;ES;170-180;M1;2;0
557;10;M;A;60;1;69;N;50;BER;I;CAR;ES;160-170;H;3;0
594;7;M;A;60;1;67;N;85;BER;I;CAR;ES;170-180;M2;3;0
806;10;M;A;60;1;85;O;60;BER;I;INJ;ES;170-180;M2;2;0
576;4;M;A;60;1;67;N;50;BER;I;INJ;ES;180-190;B;3;1055
252;9;M;C;1;3;39;N;100;BER;I;INJ;GO;160-170;M1;3;0
95;4;M;C;26;2;26;N;80;BER;I;INJ;ES;170-180;M1;3;0
124;7;M;C;50;2;28;N;72;BER;I;INJ;ES;170-180;M1;3;0
142;4;M;C;50;2;30;O;80;BER;I;INJ;ES;170-180;M1;3;0
170;10;M;C;50;1;32;N;60;BER;I;INJ;ES;170-180;M1;3;0
88;10;M;C;50;2;25;N;85;BER;I;INJ;ES;200-220;B;2;0
246;2;M;C;50;2;38;N;67;BER;I;IDS;GO;160-170;M1;1;0
316;10;M;C;50;2;51;N;95;BER;I;INJ;GO;160-170;M1;3;0
218;2;M;C;50;1;36;N;50;BER;I;INS;GO;160-170;M1;3;0
153;10;M;C;50;2;36;N;54;BER;I;INS;GO;170-180;M1;3;0
490;10;M;A;50;2;58;N;50;BER;I;INJ;ES;160-170;M2;3;0
137;10;M;A;50;1;49;N;89;BER;I;INJ;ES;170-180;M2;3;0
130;4;M;A;50;2;31;N;112;BER;I;INJ;ES;180-190;M1;3;1418
83;4;M;A;50;1;45;N;80;BER;I;INJ;ES;180-190;M1;3;0
443;2;M;A;50;2;55;N;50;BER;I;INJ;ES;180-190;B;3;0
123;4;M;A;50;2;28;N;76;BER;I;INJ;ES;190-200;B;3;346
344;4;M;A;50;3;48;N;50;BER;I;INJ;ES;190-200;M1;2;0
421;1;M;A;50;3;53;N;50;BER;I;INJ;ES;190-200;B;2;0
484;1;M;A;50;1;60;N;50;BER;I;INJ;ES;190-200;B;1;0
498;4;M;A;50;2;60;O;50;BER;I;INJ;ES;190-200;M1;3;0
516;10;M;A;50;2;61;N;90;BER;I;INJ;ES;190-200;M2;3;0
69;7;M;A;50;1;30;O;100;BER;I;INJ;GO;150-160;M1;3;0
212;10;M;A;50;2;38;N;90;BER;I;INS;GO;160-170;M1;3;0
175;9;M;A;55;2;37;N;95;BER;I;INJ;ES;170-180;M1;3;0
193;9;M;A;55;1;34;N;62;BER;I;INJ;ES;180-190;M2;3;0
437;9;M;A;55;2;55;N;85;BER;I;INJ;ES;180-190;M1;3;0
498;10;M;A;55;1;62;N;50;BER;I;INJ;ES;180-190;M2;3;0
544;1;M;A;55;1;63;N;53;BER;I;INJ;ES;180-190;M1;3;0
528;2;M;A;55;2;67;N;50;BER;I;INJ;ES;180-190;M1;3;0
487;10;M;A;60;1;73;N;50;BER;I;CAR;ES;180-190;M2;2;0
187;10;M;A;60;1;76;O;50;BER;I;CAR;ES;180-190;M2;3;0
523;4;M;A;60;1;77;N;50;BER;I;INJ;ES;180-190;M1;3;0
516;1;M;A;60;1;68;N;68;BER;I;INJ;ES;190-200;M1;3;0
398;3;M;A;60;1;77;N;50;BER;I;INJ;ES;190-200;M1;3;0
714;0;M;A;60;1;80;N;50;BER;I;INJ;ES;190-200;B;3;0
643;10;M;A;60;1;77;N;50;BER;I;INJ;GO;160-170;M2;3;0
79;9;M;C;26;2;24;N;85;BER;I;INJ;ES;170-180;M1;3;0
198;10;M;C;37;1;35;N;54;BER;I;INJ;ES;170-180;M1;3;0
135;10;M;C;50;2;40;N;90;BER;I;CAR;ES;170-180;M2;1;0
350;1;M;C;50;2;56;O;55;BER;I;INJ;ES;180-190;M1;3;91
149;10;M;C;50;2;31;N;64;BER;I;INJ;ES;190-200;M2;3;0
194;10;M;C;50;2;35;O;58;BER;I;INJ;ES;200-220;B;3;0
268;3;M;C;50;3;40;N;50;BER;I;INJ;ES;200-220;B;3;0
249;2;M;C;50;3;38;N;50;BER;I;IDS;GO;170-180;B;2;38
102;5;M;C;50;2;27;N;76;BER;I;INJ;GO;150-160;M1;3;309
165;5;M;C;50;1;33;N;62;BER;I;INS;GO;170-180;M1;3;0
168;5;M;C;55;2;32;N;60;BER;I;INJ;ES;200-220;B;3;0
450;1;M;A;1;3;55;N;50;BER;I;INJ;ES;180-190;M1;3;0
579;5;M;A;1;3;66;N;55;BER;I;INJ;ES;180-190;B;3;1691
632;2;M;A;1;1;71;O;63;BER;I;INJ;ES;200-220;M1;2;0
268;10;M;A;50;2;42;N;52;BER;I;CAR;ES;180-190;M2;3;0
458;2;M;A;50;3;57;N;95;BER;I;INJ;ES;160-170;B;3;0
284;4;M;A;50;2;45;N;50;BER;I;INJ;ES;170-180;M1;1;0
194;5;M;A;50;1;34;N;51;BER;I;INJ;ES;180-190;M1;3;0
207;3;M;A;50;2;35;N;79;BER;I;INJ;ES;180-190;M1;3;0
124;9;M;A;50;1;36;N;54;BER;I;INJ;ES;180-190;M2;3;0
230;10;M;A;50;2;38;N;50;BER;I;INJ;ES;190-200;M2;3;0
511;1;M;A;50;2;60;N;50;BER;I;INJ;ES;190-200;M1;3;0
449;5;M;A;50;1;62;N;50;BER;I;INJ;ES;190-200;M1;1;5673
538;5;M;A;50;2;64;N;52;BER;I;INJ;ES;200-220;M1;3;0
556;1;M;A;50;1;66;N;50;BER;I;IDS;GO;160-170;B;3;0
218;4;M;A;55;2;43;N;50;BER;I;INJ;ES;170-180;M1;3;0
408;10;M;A;55;1;56;N;62;BER;I;INJ;ES;170-180;M2;3;0
480;9;M;A;55;2;58;N;50;BER;I;INJ;ES;170-180;M1;3;0
371;9;M;A;55;2;59;N;50;BER;I;INJ;ES;190-200;M2;3;0
546;10;M;A;60;1;73;N;50;BER;I;CAR;ES;180-190;M2;3;0
666;7;M;A;60;1;77;O;50;BER;I;INJ;ES;170-180;M1;3;0
314;4;M;A;60;1;54;O;76;BER;I;INJ;ES;180-190;M1;3;0
698;0;M;A;60;1;76;N;50;BER;I;INJ;ES;180-190;M1;1;0
718;2;M;A;60;1;81;O;50;BER;I;INJ;ES;180-190;M1;2;1855
574;4;M;A;60;1;70;N;50;BER;I;INJ;ES;190-200;M1;3;353
556;2;M;A;60;1;64;N;50;BER;I;INJ;ES;200-220;B;3;617
642;1;M;A;60;1;71;N;50;BER;I;INJ;ES;200-220;B;2;0
223;10;M;C;50;1;36;O;57;BER;I;INJ;ES;170-180;M1;3;0
149;3;M;C;50;2;37;N;95;BER;I;INJ;ES;180-190;M1;3;0
320;10;M;C;50;1;49;N;112;BER;I;INJ;ES;190-200;M2;1;383
418;7;M;A;1;3;53;N;50;BER;I;INJ;ES;170-180;M1;3;0
103;7;M;A;1;3;27;N;68;BER;I;INJ;ES;180-190;M1;3;335
410;10;M;A;50;1;53;N;90;BER;I;CAR;ES;170-180;M2;3;0
432;10;M;A;50;2;56;O;50;BER;I;CAR;ES;170-180;M1;3;0
273;9;M;A;50;2;43;N;54;BER;I;INJ;ES;160-170;M1;3;0
168;10;M;A;50;2;33;N;76;BER;I;INJ;ES;170-180;M1;3;0
516;7;M;A;50;2;64;O;55;BER;I;INJ;ES;170-180;M1;3;0
375;10;M;A;50;2;49;O;82;BER;I;INJ;ES;190-200;M1;3;0
299;10;M;A;50;2;52;N;72;BER;I;INJ;GO;160-170;M2;3;0
372;9;M;A;50;2;53;N;50;BER;I;INJ;GO;160-170;M1;3;1039
506;1;M;A;55;3;60;N;50;BER;I;INJ;ES;180-190;M1;3;0
645;10;M;A;60;1;74;N;50;BER;I;CAR;ES;170-180;M2;2;0
524;5;M;A;60;1;67;N;80;BER;I;INJ;ES;180-190;M1;3;0
510;1;M;A;60;1;74;N;50;BER;I;INJ;ES;180-190;M1;3;1234
455;1;M;A;60;1;77;N;50;BER;I;INJ;ES;190-200;B;3;0
707;4;M;A;60;1;77;N;64;BER;I;IDS;GO;170-180;M1;1;0
440;10;M;A;60;1;67;N;95;BER;I;INJ;GO;160-170;M2;3;0
359;2;M;A;66;3;48;N;69;BER;I;IDS;GO;170-180;B;3;0
234;10;M;C;50;3;38;N;95;BER;I;CAR;ES;170-180;M1;3;0
142;9;M;C;50;3;33;N;68;BER;I;INJ;ES;170-180;B;3;0
195;4;M;C;50;3;35;N;64;BER;I;INJ;ES;180-190;M1;2;84
423;10;M;C;50;1;55;N;50;BER;I;INJ;ES;190-200;M1;3;0
116;2;M;C;50;2;27;N;60;BER;I;IDS;GO;170-180;B;3;0
299;2;M;C;50;2;60;N;50;BER;I;IDS;GO;170-180;B;3;0
85;4;M;A;37;1;25;N;68;BER;I;INJ;ES;200-220;B;3;0
282;7;M;A;50;2;47;N;68;BER;I;CAR;ES;170-180;M2;2;0
459;10;M;A;50;2;56;N;50;BER;I;CAR;ES;170-180;M1;3;0
487;10;M;A;50;1;64;N;60;BER;I;CAR;ES;180-190;M2;2;0
88;10;M;A;50;1;58;O;85;BER;I;INJ;ES;170-180;M1;2;0
292;4;M;A;50;3;42;N;50;BER;I;INJ;ES;180-190;M1;3;1958
143;4;M;A;50;2;31;N;71;BER;I;INJ;ES;190-200;M2;3;0
213;10;M;A;50;2;37;N;68;BER;I;INJ;GO;160-170;M2;3;0
626;1;M;A;60;1;71;O;50;BER;I;INJ;ES;170-180;M1;3;1812
516;2;M;A;60;1;66;N;50;BER;I;INJ;ES;180-190;M1;2;0
625;2;M;A;60;1;72;N;50;BER;I;INJ;ES;180-190;M1;3;0
547;10;M;A;60;1;65;N;50;BER;I;INJ;ES;200-220;B;3;0
562;9;M;A;60;1;70;N;50;BER;I;INJ;GO;160-170;M1;3;0
66;10;M;C;26;2;23;N;76;BER;I;INJ;ES;170-180;M1;3;0
110;7;M;C;46;1;29;O;85;BER;I;INJ;ES;190-200;M1;2;0
125;10;M;C;46;2;40;N;90;BER;I;INS;GO;170-180;M2;3;0
148;10;M;C;50;2;32;N;54;BER;I;INJ;ES;170-180;M1;3;0
56;10;M;C;50;2;35;N;80;BER;I;INJ;ES;180-190;M1;3;0
266;10;M;C;50;2;41;N;147;BER;I;INJ;ES;180-190;M1;3;0
207;2;M;A;48;1;49;N;51;BER;I;INJ;ES;180-190;M2;3;0
429;7;M;A;48;1;63;O;50;BER;I;INJ;ES;180-190;M1;2;0
80;10;M;A;50;1;49;N;118;BER;I;CAR;ES;170-180;M2;3;0
128;2;M;A;50;2;30;N;68;BER;I;INJ;ES;180-190;B;2;0
315;4;M;A;50;2;44;N;50;BER;I;IDS;GO;170-180;B;1;0
92;10;M;A;50;1;29;N;90;BER;I;INJ;GO;160-170;M1;3;0
269;10;M;A;50;2;42;O;72;BER;I;INJ;GO;160-170;M1;3;0
227;10;M;A;50;2;45;N;50;BER;I;INJ;GO;160-170;M1;3;0
283;10;M;A;50;2;46;N;100;BER;I;INJ;GO;160-170;M2;3;0
351;10;M;A;50;2;55;O;50;BER;I;INJ;GO;160-170;M2;3;0
377;10;M;A;50;2;56;N;76;BER;I;INJ;GO;160-170;M2;3;0
503;10;M;A;50;2;63;N;62;BER;I;INJ;GO;160-170;M2;3;0
477;10;M;A;50;1;64;N;50;BER;I;INJ;GO;160-170;M1;3;0
329;10;M;A;50;1;74;N;54;BER;I;INJ;GO;160-170;M2;3;0
441;10;M;A;55;2;59;N;50;BER;I;CAR;ES;170-180;M1;2;0
487;7;M;A;55;1;58;N;50;BER;I;INJ;ES;180-190;M1;2;0
546;7;M;A;60;1;67;N;64;BER;I;INJ;ES;180-190;M1;2;0
696;1;M;A;60;1;81;N;65;BER;I;IDS;GO;160-170;B;3;0
627;1;M;A;60;1;77;N;50;BER;I;IDS;GO;170-180;B;3;0
361;7;M;A;60;1;71;N;67;BER;I;INJ;GO;160-170;M1;1;0
388;3;M;C;42;1;50;N;85;BER;I;INJ;ES;190-200;M1;3;0
275;10;M;C;50;2;42;N;64;BER;I;CAR;ES;180-190;M2;3;0
106;7;M;C;50;2;38;N;85;BER;I;INJ;ES;180-190;M1;3;0
116;9;M;C;50;2;36;N;72;BER;I;INJ;GO;160-170;M1;3;0
175;10;M;C;50;1;34;O;90;BER;I;INS;GO;170-180;M2;2;0
320;5;M;A;37;1;46;N;50;BER;I;INJ;ES;170-180;M1;3;0
272;2;M;A;42;3;41;N;50;BER;I;IDS;GO;170-180;B;3;5680
231;10;M;A;50;1;37;N;50;BER;I;CAR;ES;170-180;M2;2;0
328;10;M;A;50;1;51;O;100;BER;I;CAR;ES;170-180;M2;1;0
286;10;M;A;50;2;48;N;54;BER;I;CAR;ES;180-190;H;3;0
184;7;M;A;50;1;34;N;95;BER;I;INJ;ES;170-180;M1;2;0
373;7;M;A;50;2;50;N;50;BER;I;INJ;ES;170-180;M1;3;0
285;7;M;A;50;1;41;O;90;BER;I;INJ;ES;180-190;M2;3;0
203;9;M;A;50;1;59;O;80;BER;I;INJ;ES;190-200;M2;2;0
501;1;M;A;50;2;60;N;50;BER;I;INJ;ES;190-200;M1;3;0
452;2;M;A;50;2;59;N;50;BER;I;IDS;GO;170-180;B;3;4717
406;1;M;A;50;1;63;N;50;BER;I;IDS;GO;170-180;B;3;0
152;2;M;A;50;1;31;N;90;BER;I;IDS;GO;180-190;M1;3;0
347;2;M;A;50;3;51;N;50;BER;I;IDS;GO;190-200;M1;3;0
354;10;M;A;50;1;48;O;76;BER;I;INJ;GO;150-160;M2;3;0
241;10;M;A;50;1;43;N;64;BER;I;INJ;GO;160-170;M2;3;0
188;9;M;A;50;2;35;O;60;BER;I;INS;GO;160-170;M1;3;0
102;10;M;A;50;2;41;N;80;BER;I;INS;GO;160-170;M1;3;0
282;10;M;A;55;1;46;O;89;BER;I;INJ;ES;170-180;M1;3;0
278;5;M;A;55;2;44;O;68;BER;I;INJ;ES;180-190;M1;3;0
234;10;M;A;55;2;41;N;57;BER;I;INJ;GO;150-160;M2;3;0
567;10;M;A;60;1;67;N;50;BER;I;INJ;ES;170-180;M1;3;0
485;3;M;A;60;1;59;N;50;BER;I;INJ;ES;190-200;M1;3;0
675;10;M;A;60;1;75;N;50;BER;I;INJ;ES;190-200;M2;3;0
447;1;M;A;60;1;76;N;50;BER;I;IDS;GO;160-170;B;1;852
